Date_Time,LReactor,C_g,C_Eff,C_CD,T_CD,C_D_g,C_D_Eff,C_PAR
18/12/2021 13:23:24,2.73195,-0.00383295,-0.51905,0.0223099,0,0.0164669,0.225505,38.4
18/12/2021 13:56:00,2.73195,0.0210362,1.72516,0.0228629,0,0.0240208,0.2679,38.4
18/12/2021 14:28:36,2.73195,-8.08135e-06,-0.000962698,0.0233522,0,0.030704,0.288936,38.4
18/12/2021 15:01:12,2.73195,0.00452205,0.512918,0.024769,0,0.0500575,0.407413,38.4
18/12/2021 15:33:48,2.73195,-5.34689e-05,-0.00954242,0.023505,0,0.0327913,0.23512,38.4
18/12/2021 16:06:24,2.73195,-1.02579e-05,0.00402849,0.0240657,0,0.0404499,0.259183,38.4
18/12/2021 16:39:00,2.73195,2.63172e-05,0.0102553,0.0246159,0,0.0479662,0.277728,38.4
18/12/2021 17:11:36,2.73195,0.000178377,0.0506601,0.0251078,0,0.0546855,0.288866,38.4
18/12/2021 17:44:12,2.73195,0.0570548,1.82754,0.025556,0,0.0608074,0.295307,38.4
18/12/2021 18:16:48,2.73195,-0.120844,-1.95631,0.0247907,0,0.0503532,0.226293,38.4
18/12/2021 18:49:24,2.73195,-0.0260857,-1.57671,0.0251439,0,0.0551781,0.23076,38.4
18/12/2021 19:22:00,2.73195,0.082883,1.03529,0.0254605,0,0.0595028,0.232652,38.4
18/12/2021 19:54:36,2.73195,0.0150758,0.727266,0.0259344,0,0.0659767,0.242241,38.4
18/12/2021 20:27:12,2.73195,-0.00195697,-0.310263,0.026491,0,0.0735797,0.254635,38.4
18/12/2021 20:59:48,2.73195,0.00148323,-0.111931,0.0252553,0,0.0567003,0.18556,38.4
18/12/2021 21:32:24,2.73195,-0.000166527,-0.0369938,0.0275428,0,0.0879463,0.272986,38.4
18/12/2021 22:05:00,2.73195,-4.88941e-05,-0.0135766,0.0262844,0,0.0707579,0.208843,38.4
18/12/2021 22:37:36,2.73195,0.00416171,0.508987,0.027717,0,0.0903258,0.254146,38.4
18/12/2021 23:10:12,2.73195,0.00810479,0.1449,0.0274145,0,0.0861948,0.231701,38.4
18/12/2021 23:42:48,2.73195,-2.39247e-06,0.00393363,0.0278885,0,0.0926683,0.23846,38.4
19/12/2021 00:15:24,2.73195,7.20123e-05,0.0239732,0.0284592,0,0.100464,0.247929,38.4
19/12/2021 00:48:00,2.73195,-0.0320269,1.29406,0.0294156,0,0.113528,0.269116,38.4
19/12/2021 01:20:36,2.73195,-0.0516876,-2.38433,0.0278373,0,0.0919689,0.209776,38.4
19/12/2021 01:53:12,2.73195,0.149667,1.85305,0.0289809,0,0.107592,0.236456,38.4
19/12/2021 02:25:48,2.73195,0.0821,-0.595067,0.0295175,0,0.114921,0.243651,38.4
19/12/2021 02:58:24,2.73195,0.00825032,0.939952,0.0300817,0,0.122627,0.251151,38.4
19/12/2021 03:31:00,2.73195,0.00939416,0.822887,0.0296573,0,0.116831,0.231391,38.4
19/12/2021 04:03:36,2.73195,0.003922,0.469807,0.0302416,0,0.124812,0.239349,38.4
19/12/2021 04:36:12,2.73195,0.00422261,0.632768,0.0308248,0,0.132778,0.246749,38.4
19/12/2021 05:08:48,2.73195,0.0816455,1.61076,0.0304749,0,0.127999,0.230767,38.4
19/12/2021 05:41:24,2.73195,0.000206739,0.0486686,0.0310329,0,0.13562,0.237384,38.4
19/12/2021 06:14:00,2.73195,0.00018213,0.0517467,0.0315371,0,0.142509,0.24238,38.4
19/12/2021 06:46:36,2.73195,0.000768623,0.156524,0.0320967,0,0.150152,0.248385,38.4
19/12/2021 07:19:12,2.73195,0.0239064,0.0,0.0315177,0,0.142024,0.232294,0.0
19/12/2021 07:51:48,2.73195,-0.0857356,0.0,0.0316283,0,0.143753,0.235123,0.0
19/12/2021 08:24:24,2.73195,-0.0178972,0.0,0.0318857,0,0.14727,0.240875,0.0
19/12/2021 08:57:00,2.73195,-0.0170644,0.0,0.0324113,0,0.154449,0.252616,0.0
19/12/2021 09:29:36,2.73195,0.0333404,0.0,0.0330429,0,0.163076,0.266728,0.0
19/12/2021 10:02:12,2.73195,0.0251021,0.0,0.0335453,0,0.169939,0.277952,0.0
19/12/2021 10:34:48,2.73195,0.0111178,0.0,0.0339967,0,0.176106,0.288039,0.0
19/12/2021 11:07:24,2.73195,0.0198839,1.61967,0.0344546,0,0.0113885,0,38.4
19/12/2021 11:40:00,2.73195,0.00830741,1.02074,0.0341157,0,0.00675911,0,38.4
19/12/2021 12:12:36,2.73195,8.98391e-05,0.0291916,0.0346782,0,0.0144436,0.390617,38.4
19/12/2021 12:45:12,2.73195,0.0195929,1.50925,0.0352547,0,0.0223178,0.416566,38.4
19/12/2021 13:17:48,2.73195,5.35313e-05,0.0172014,0.0349379,0,0.0179906,0.256364,38.4
19/12/2021 13:50:24,2.73195,0.000541174,0.00539345,0.035397,0,0.0242618,0.279587,38.4
19/12/2021 14:23:00,2.73195,-0.0126717,-0.307571,0.0361283,0,0.0342507,0.331179,38.4
19/12/2021 14:55:36,2.73195,-0.113144,-2.81464,0.0348103,0,0.0162477,0.135373,38.4
19/12/2021 15:28:12,2.73195,-0.0326691,-1.80574,0.0368541,0,0.0441658,0.323271,38.4
19/12/2021 16:00:48,2.73195,-0.0107862,-1.09662,0.0356079,0,0.0271423,0.177142,38.4
19/12/2021 16:33:24,2.73195,0.0228795,2.0571,0.038718,0,0.0696254,0.40999,38.4
19/12/2021 17:06:00,2.73195,-0.000189701,-0.0140283,0.03739,0,0.0514861,0.276116,38.4
19/12/2021 17:38:36,2.73195,-3.07134e-05,-0.00246888,0.0361224,0,0.0341702,0.168271,38.4
19/12/2021 18:11:12,2.73195,1.75679e-05,0.0142052,0.0375579,0,0.0537796,0.244823,38.4
19/12/2021 18:43:48,2.73195,0.00142209,0.25,0.0381345,0,0.061655,0.260953,38.4
19/12/2021 19:16:24,2.73195,0.00204514,0.35769,0.0386891,0,0.0692307,0.273782,38.4
19/12/2021 19:49:00,2.73195,0.00365627,0.0533026,0.0382703,0,0.0634034,0.235251,38.4
19/12/2021 20:21:36,2.73195,-2.61785e-05,-0.000970499,0.0386508,0,0.0687078,0.24014,38.4
19/12/2021 20:54:12,2.73195,-0.00535117,-0.0589308,0.03883,0,0.0711552,0.235056,38.4
19/12/2021 21:26:48,2.73195,0.0146695,0.689849,0.0388801,0,0.0718394,0.224978,38.4
19/12/2021 21:59:24,2.73195,0.0790465,-0.890703,0.039352,0,0.0782862,0.233051,38.4
19/12/2021 22:32:00,2.73195,0.0919086,3.21046,0.0398299,0,0.0848144,0.240566,38.4
19/12/2021 23:04:36,2.73195,0.123936,1.67985,0.041178,0,0.103229,0.279628,38.4
19/12/2021 23:37:12,2.73195,-0.000136201,-0.0066029,0.0399702,0,0.0867299,0.224825,38.4
20/12/2021 00:09:48,2.73195,-0.000530645,-0.104224,0.0403359,0,0.0917255,0.227965,38.4
20/12/2021 00:42:24,2.73195,0.000138618,0.0359921,0.0416935,0,0.11027,0.26322,38.4
20/12/2021 01:15:00,2.73195,0.0265572,0.244854,0.0404922,0,0.0938607,0.215468,38.4
20/12/2021 01:47:36,2.73195,0.00114299,0.23563,0.0419048,0,0.113157,0.250253,38.4
20/12/2021 02:20:12,2.73195,0.137579,3.36868,0.0424105,0,0.120065,0.256103,38.4
20/12/2021 02:52:48,2.73195,-8.33468e-06,0.00124164,0.042118,0,0.116069,0.239133,38.4
20/12/2021 03:25:24,2.73195,-2.13329e-05,0.00154687,0.0425722,0,0.122163,0.243344,38.4
20/12/2021 03:58:00,2.73195,-0.00504147,-0.0717669,0.0424474,0,0.120568,0.23248,38.4
20/12/2021 04:30:36,2.73195,0.145074,2.59483,0.0427762,0,0.12506,0.233662,38.4
20/12/2021 05:03:12,2.73195,-0.0372059,-2.38271,0.0432375,0,0.131361,0.238033,38.4
20/12/2021 05:35:48,2.73195,0.0999536,1.63161,0.044649,0,0.150642,0.265017,38.4
20/12/2021 06:08:24,2.73195,-4.77629e-05,-0.00604129,0.0433943,0,0.133503,0.228185,38.4
20/12/2021 06:41:00,2.73195,0.0116717,1.02197,0.0439688,0,0.141351,0.234916,38.4
20/12/2021 07:13:36,2.73195,0.000637988,0.0,0.0453862,0,0.160711,0.262861,0.0
20/12/2021 07:46:12,2.73195,-1.54906e-05,0.0,0.0441311,0,0.143567,0.234819,0.0
20/12/2021 08:18:48,2.73195,0.0035532,0.0,0.0446431,0,0.150562,0.24626,0.0
20/12/2021 08:51:24,2.73195,0.000196603,0.0,0.0452774,0,0.159226,0.260431,0.0
20/12/2021 09:24:00,2.73195,0.00030704,0.0,0.0458708,0,0.167332,0.273689,0.0
20/12/2021 09:56:36,2.73195,6.25406e-07,0.0,0.0464253,0,0.174905,0.286077,0.0
20/12/2021 10:29:12,2.73195,-0.0308069,0.0,0.0458045,0,0.166318,0.272031,0.0
20/12/2021 11:01:48,2.73195,-0.116728,-3.91617,0.0459649,0,-0.00437468,0,38.4
20/12/2021 11:34:24,2.73195,-0.00317745,-0.123762,0.0469913,0,0.00964559,0,38.4
20/12/2021 12:07:00,2.73195,-0.0032552,-1.87199,0.0457192,0,-0.00773025,-0.226488,38.4
20/12/2021 12:39:36,2.73195,0.0177774,1.64059,0.0471921,0,0.0123891,0.244211,38.4
20/12/2021 13:12:12,2.73195,0.0127291,1.07479,0.0475721,0,0.0175788,0.261076,38.4
20/12/2021 13:44:48,2.73195,-0.000272517,-0.0569472,0.0480805,0,0.0245244,0.292195,38.4
20/12/2021 14:17:24,2.73195,0.00187608,0.273716,0.0485848,0,0.0314127,0.31246,38.4
20/12/2021 14:50:00,2.73195,0.00430578,0.522042,0.048166,0,0.0256915,0.219253,38.4
20/12/2021 15:22:36,2.73195,6.81645e-05,0.0191943,0.048676,0,0.0326582,0.244121,38.4
20/12/2021 15:55:12,2.73195,0.000149098,0.0456042,0.0491502,0,0.0391363,0.260249,38.4
20/12/2021 16:27:48,2.73195,0.00390474,0.562244,0.0497478,0,0.0472994,0.283261,38.4
20/12/2021 17:00:24,2.73195,-0.00217895,-0.0013294,0.0510734,0,0.0652896,0.355643,38.4
20/12/2021 17:33:00,2.73195,-0.0709976,-0.792262,0.0491616,0,0.0392911,0.196234,38.4
20/12/2021 18:05:36,2.73195,0.0738514,0.883697,0.0486873,0,0.0328124,0.15133,38.4
20/12/2021 18:38:12,2.73195,0.0392598,2.45681,0.0501923,0,0.0533704,0.228637,38.4
20/12/2021 19:10:48,2.73195,-0.0092065,-1.03852,0.0507332,0,0.0607593,0.243008,38.4
20/12/2021 19:43:24,2.73195,-4.43865e-05,-0.0076716,0.049512,0,0.0440779,0.165314,38.4
20/12/2021 20:16:00,2.73195,0.000716452,0.143923,0.0518333,0,0.075786,0.267535,38.4
20/12/2021 20:48:36,2.73195,0.0485384,0.598675,0.0504794,0,0.0572929,0.191055,38.4
20/12/2021 21:21:12,2.73195,0.000225522,0.0622205,0.051825,0,0.0756733,0.239111,38.4
20/12/2021 21:53:48,2.73195,0.000284866,0.0738578,0.053291,0,0.0956975,0.287311,38.4
20/12/2021 22:26:24,2.73195,-9.97327e-06,-0.00232773,0.0520253,0,0.0784096,0.224232,38.4
20/12/2021 22:59:00,2.73195,0.00015741,0.045378,0.0524748,0,0.0845491,0.230804,38.4
20/12/2021 23:31:36,2.73195,-4.15592e-05,-0.000902836,0.0539582,0,0.104812,0.273716,38.4
21/12/2021 00:04:12,2.73195,-0.00751923,-0.123792,0.0522013,0,0.0808132,0.202273,38.4
21/12/2021 00:36:48,2.73195,-0.0805734,-1.53678,0.0534912,0,0.098433,0.236547,38.4
21/12/2021 01:09:24,2.73195,0.167114,4.47314,0.0539528,0,0.104739,0.242067,38.4
21/12/2021 01:42:00,2.73195,0.121518,1.96952,0.0552931,0,0.123046,0.273821,38.4
21/12/2021 02:14:36,2.73195,-0.00039458,-0.0324869,0.0541189,0,0.107007,0.229665,38.4
21/12/2021 02:47:12,2.73195,0.00395014,0.526579,0.0547233,0,0.115263,0.238851,38.4
21/12/2021 03:19:48,2.73195,-0.000165679,-0.031575,0.0552605,0,0.122601,0.24563,38.4
21/12/2021 03:52:24,2.73195,0.0523551,1.35007,0.0558225,0,0.130278,0.252587,38.4
21/12/2021 04:25:00,2.73195,0.0154097,0.371217,0.0554922,0,0.125766,0.236217,38.4
21/12/2021 04:57:36,2.73195,3.45541e-05,0.0145105,0.0560218,0,0.133001,0.24227,38.4
21/12/2021 05:30:12,2.73195,5.63555e-05,0.0193868,0.0564735,0,0.13917,0.246049,38.4
21/12/2021 06:02:48,2.73195,0.000297129,0.0782781,0.0570333,0,0.146818,0.252188,38.4
21/12/2021 06:35:24,2.73195,0.0816726,2.52063,0.056565,0,0.140309,0.23431,38.4
21/12/2021 07:08:00,2.73195,-0.0928558,0.0,0.0573524,0,0.151176,0.247264,0.0
21/12/2021 07:40:36,2.73195,-0.00809596,0.0,0.0559718,0,0.132212,0.216247,0.0
21/12/2021 08:13:12,2.73195,-0.0266257,0.0,0.0573006,0,0.150469,0.246108,0.0
21/12/2021 08:45:48,2.73195,0.0138365,0.0,0.0579469,0,0.159297,0.260547,0.0
21/12/2021 09:18:24,2.73195,0.00966052,0.0,0.0585028,0,0.16689,0.272965,0.0
21/12/2021 09:51:00,2.73195,0.0891215,0.0,0.058916,0,0.172534,0.282197,0.0
21/12/2021 10:23:36,2.73195,0.0323109,0.0,0.0585615,0,0.167693,0.274279,0.0
21/12/2021 10:56:12,2.73195,0.000457141,0.0,0.0599679,0,0.186903,0.3057,0.0
21/12/2021 11:28:48,2.73195,0.00175691,0.267124,0.0595789,0,-0.00473618,0,38.4
21/12/2021 12:01:24,2.73195,0.00353022,0.565454,0.0601355,0,0.00286679,0.0917536,38.4
21/12/2021 12:34:00,2.73195,0.00437684,0.076462,0.0597961,0,-0.00176982,-0.0369577,38.4
21/12/2021 13:06:36,2.73195,-1.13965e-05,0.000240964,0.0603251,0,0.00545653,0.084611,38.4
21/12/2021 13:39:12,2.73195,-0.0267614,-0.159878,0.0604454,0,0.00709992,0.0875564,38.4
21/12/2021 14:11:48,2.73195,-0.00519175,-0.290344,0.0607425,0,0.0111576,0.114212,38.4
21/12/2021 14:44:24,2.73195,0.146388,2.75379,0.0604496,0,0.00715681,0.0626177,38.4
21/12/2021 15:17:00,2.73195,0.0622664,2.38943,0.0612842,0,0.0185568,0.141725,38.4
21/12/2021 15:49:36,2.73195,0.0216033,1.51443,0.0618719,0,0.0265852,0.180193,38.4
21/12/2021 16:22:12,2.73195,0.0425429,1.06005,0.0614988,0,0.0214889,0.130921,38.4
21/12/2021 16:54:48,2.73195,0.0025914,0.42262,0.0628558,0,0.0400252,0.221454,38.4
21/12/2021 17:27:24,2.73195,-2.55273e-05,-0.00301991,0.0614916,0,0.0213898,0.108392,38.4
21/12/2021 18:00:00,2.73195,0.00254462,0.417375,0.0629088,0,0.0407494,0.190434,38.4
21/12/2021 18:32:36,2.73195,0.00427203,0.589352,0.0633451,0,0.0467087,0.20257,38.4
21/12/2021 19:05:12,2.73195,0.0279553,0.371114,0.0629703,0,0.0415887,0.168251,38.4
21/12/2021 19:37:48,2.73195,-1.39779e-06,-0.000179118,0.06341,0,0.0475948,0.180432,38.4
21/12/2021 20:10:24,2.73195,-0.00593989,-0.0177307,0.0636635,0,0.0509512,0.181719,38.4
21/12/2021 20:43:00,2.73195,-0.00338138,-0.0981146,0.063461,0,0.0482915,0.162582,38.4
21/12/2021 21:15:36,2.73195,-0.00101099,-0.0748513,0.0639146,0,0.0544875,0.173732,38.4
21/12/2021 21:48:12,2.73195,0.100614,1.2671,0.0643854,0,0.0609195,0.184475,38.4
21/12/2021 22:20:48,2.73195,0.114736,1.31851,0.0649104,0,0.0680899,0.196319,38.4
21/12/2021 22:53:24,2.73195,-0.00213727,-0.337811,0.0644227,0,0.0614291,0.169024,38.4
21/12/2021 23:26:00,2.73195,0.0159706,1.73948,0.0657749,0,0.0798988,0.210218,38.4
21/12/2021 23:58:36,2.73195,0.0322837,2.41263,0.0662465,0,0.0863418,0.217662,38.4
22/12/2021 00:31:12,2.73195,0.0495554,0.882617,0.0657973,0,0.080205,0.194071,38.4
22/12/2021 01:03:48,2.73195,0.000191452,0.0457983,0.068099,0,0.111646,0.259716,38.4
22/12/2021 01:36:24,2.73195,-1.46724e-05,-0.000887203,0.0666949,0,0.0924666,0.207102,38.4
22/12/2021 02:09:00,2.73195,-2.17678e-05,-0.000762102,0.0654702,0,0.0757374,0.163537,38.4
22/12/2021 02:41:36,2.73195,0.0989557,1.96565,0.0669015,0,0.0952881,0.198649,38.4
22/12/2021 03:14:12,2.73195,-0.0364351,-0.263555,0.0679439,0,0.109527,0.220677,38.4
22/12/2021 03:46:48,2.73195,-0.0948246,-2.2735,0.0663714,0,0.0880468,0.171656,38.4
22/12/2021 04:19:24,2.73195,0.0699908,0.770904,0.0677598,0,0.107012,0.202106,38.4
22/12/2021 04:52:00,2.73195,0.139716,1.67758,0.0681309,0,0.112081,0.205213,38.4
22/12/2021 05:24:36,2.73195,0.0249212,1.91001,0.0696164,0,0.132262,0.235019,38.4
22/12/2021 05:57:12,2.73195,-0.00133848,-0.225995,0.0681699,0,0.112615,0.194374,38.4
22/12/2021 06:29:48,2.73195,0.0194114,1.89721,0.0705921,0,0.145701,0.244476,38.4
22/12/2021 07:02:24,2.73195,-3.22253e-05,0.0,0.0692161,0,0.126905,0.207569,0.0
22/12/2021 07:35:00,2.73195,0.00960237,0.0,0.0725926,0,0.173027,0.283007,0.0
22/12/2021 08:07:36,2.73195,-7.30841e-07,0.0,0.071197,0,0.153964,0.251826,0.0
22/12/2021 08:40:12,2.73195,-3.55968e-06,0.0,0.0699362,0,0.136742,0.223659,0.0
22/12/2021 09:12:48,2.73195,-0.000150002,0.0,0.0686469,0,0.11913,0.194852,0.0
22/12/2021 09:45:24,2.73195,-0.0261192,0.0,0.0709164,0,0.150131,0.245558,0.0
22/12/2021 10:18:00,2.73195,-0.141291,0.0,0.0709845,0,0.151061,0.247078,0.0
22/12/2021 10:50:36,2.73195,0.0725898,0.0,0.0713316,0,0.155803,0.254834,0.0
22/12/2021 11:23:12,2.73195,0.0334499,2.25431,0.0726182,0,0.00846331,0,38.4
22/12/2021 11:55:48,2.73195,0.00257804,-0.0025422,0.071335,0,-0.00906517,-0.319184,38.4
22/12/2021 12:28:24,2.73195,0.00118265,0.211239,0.0727871,0,0.0107711,0.239343,38.4
22/12/2021 13:01:00,2.73195,0.0260655,1.38703,0.0723534,0,0.00484564,0.0786036,38.4
22/12/2021 13:33:36,2.73195,0.000252652,0.0548218,0.0745807,0,0.035271,0.450774,38.4
22/12/2021 14:06:12,2.73195,-0.000204529,-0.00155362,0.0732592,0,0.0172192,0.181549,38.4
22/12/2021 14:38:48,2.73195,-1.43552e-05,-0.00317376,0.0719246,0,-0.00101043,-0.00906631,38.4
22/12/2021 15:11:24,2.73195,0.00364376,0.497082,0.0740674,0,0.0282587,0.220689,38.4
22/12/2021 15:44:00,2.73195,0.0332581,2.41788,0.0745585,0,0.0349671,0.241666,38.4
22/12/2021 16:16:36,2.73195,0.0241249,0.633596,0.0741609,0,0.0295367,0.183126,38.4
22/12/2021 16:49:12,2.73195,-0.00546515,-0.143865,0.0739797,0,0.027061,0.152121,38.4
22/12/2021 17:21:48,2.73195,-0.134104,-3.56098,0.0743776,0,0.0324959,0.167078,38.4
22/12/2021 17:54:24,2.73195,0.0741824,1.22029,0.0756134,0,0.0493765,0.233906,38.4
22/12/2021 18:27:00,2.73195,0.0770625,3.64544,0.0759306,0,0.0537105,0.235842,38.4
22/12/2021 18:59:36,2.73195,0.0525614,1.35273,0.0757267,0,0.0509254,0.208419,38.4
22/12/2021 19:32:12,2.73195,0.00418287,0.446612,0.0761408,0,0.056581,0.216833,38.4
22/12/2021 20:04:48,2.73195,0.000917142,0.173864,0.0765567,0,0.062262,0.224333,38.4
22/12/2021 20:37:24,2.73195,0.000382755,0.0920305,0.0770785,0,0.0693904,0.235905,38.4
22/12/2021 21:10:00,2.73195,0.000973597,0.184046,0.0775737,0,0.0761537,0.245035,38.4
22/12/2021 21:42:36,2.73195,0.0105871,0.963031,0.0780475,0,0.0826267,0.25238,38.4
22/12/2021 22:15:12,2.73195,0.0685204,1.36538,0.0776701,0,0.0774718,0.225215,38.4
22/12/2021 22:47:48,2.73195,0.000907885,0.0135492,0.0781696,0,0.0842943,0.233767,38.4
22/12/2021 23:20:24,2.73195,-0.00576826,-0.0615017,0.0791064,0,0.0970912,0.257406,38.4
22/12/2021 23:53:00,2.73195,0.0513933,0.391232,0.0773743,0,0.0734301,0.186449,38.4
23/12/2021 00:25:36,2.73195,-0.00393896,-0.144794,0.0786419,0,0.0907458,0.221097,38.4
23/12/2021 00:58:12,2.73195,0.0190682,1.35008,0.0809604,0,0.122416,0.286665,38.4
23/12/2021 01:30:48,2.73195,-0.00109584,-0.130164,0.0795046,0,0.102529,0.231133,38.4
23/12/2021 02:03:24,2.73195,0.0343723,2.47841,0.0799786,0,0.109005,0.236843,38.4
23/12/2021 02:36:00,2.73195,0.00239819,0.355588,0.0804103,0,0.114902,0.240944,38.4
23/12/2021 03:08:36,2.73195,0.000360692,0.0761004,0.081813,0,0.134063,0.271688,38.4
23/12/2021 03:41:12,2.73195,-4.40264e-06,-0.000686481,0.0804947,0,0.116054,0.227519,38.4
23/12/2021 04:13:48,2.73195,0.000535334,0.12587,0.0819123,0,0.135419,0.257136,38.4
23/12/2021 04:46:24,2.73195,0.00286602,0.456988,0.0824047,0,0.142145,0.261639,38.4
23/12/2021 05:19:00,2.73195,0.0330612,2.35407,0.0828818,0,0.148661,0.2655,38.4
23/12/2021 05:51:36,2.73195,-4.75668e-05,9.9923e-05,0.0832977,0,0.154342,0.267709,38.4
23/12/2021 06:24:12,2.73195,0.000119528,0.372015,0.0822219,0,0.139647,0.235458,38.4
23/12/2021 06:56:48,2.73195,-0.00815947,-0.145451,0.0831809,0,0.152528,0.250155,38.4
23/12/2021 07:29:24,2.73195,0.185708,0.0,0.0826713,0,0.145787,0.23845,0.0
23/12/2021 08:02:00,2.73195,0.106849,0.0,0.0840278,0,0.164316,0.268756,0.0
23/12/2021 08:34:36,2.73195,0.012997,0.0,0.0844572,0,0.170181,0.278349,0.0
23/12/2021 09:07:12,2.73195,0.00105595,0.0,0.0858573,0,0.189306,0.309631,0.0
23/12/2021 09:39:48,2.73195,-1.94443e-05,0.0,0.0844989,0,0.170751,0.279282,0.0
23/12/2021 10:12:24,2.73195,0.00245864,0.0,0.0851345,0,0.179432,0.293481,0.0
23/12/2021 10:45:00,2.73195,0.000145014,0.0,0.0857396,0,0.187699,0.307002,0.0
23/12/2021 11:17:36,2.73195,4.64555e-05,0.0192277,0.0861683,0,0.00954501,0,38.4
23/12/2021 11:50:12,2.73195,0.00369146,0.56259,0.0866638,0,0.0163129,0.638302,38.4
23/12/2021 12:22:48,2.73195,-3.45508e-06,0.000300428,0.0872912,0,0.0248828,0.590228,38.4
23/12/2021 12:55:24,2.73195,0.0279357,0.310284,0.0856998,0,0.0031451,0.053525,38.4
23/12/2021 13:28:00,2.73195,-0.00276488,-0.107808,0.0866063,0,0.0155268,0.205918,38.4
23/12/2021 14:00:36,2.73195,0.0705611,0.782113,0.0888772,0,0.0465477,0.505932,38.4
23/12/2021 14:33:12,2.73195,-0.000824815,-0.0652666,0.087511,0,0.0278848,0.256752,38.4
23/12/2021 15:05:48,2.73195,0.0210269,2.09407,0.0890618,0,0.0490684,0.391903,38.4
23/12/2021 15:38:24,2.73195,-1.57305e-05,-0.0013819,0.0877566,0,0.0312408,0.220306,38.4
23/12/2021 16:11:00,2.73195,0.00189935,0.330649,0.0890886,0,0.0494344,0.31199,38.4
23/12/2021 16:43:36,2.73195,0.00554474,0.786268,0.0896453,0,0.0570397,0.325847,38.4
23/12/2021 17:16:12,2.73195,0.099246,2.22729,0.0892276,0,0.0513342,0.267854,38.4
23/12/2021 17:48:48,2.73195,1.61789e-05,0.00609711,0.0915771,0,0.0834275,0.40061,38.4
23/12/2021 18:21:24,2.73195,-6.33606e-07,-0.000122994,0.0903097,0,0.0661153,0.29404,38.4
23/12/2021 18:54:00,2.73195,-1.58454e-05,-0.000330523,0.0890545,0,0.0489695,0.202777,38.4
23/12/2021 19:26:36,2.73195,0.00834119,1.31466,0.0912085,0,0.0783919,0.303733,38.4
23/12/2021 19:59:12,2.73195,0.162636,3.23785,0.09121,0,0.0784125,0.285451,38.4
23/12/2021 20:31:48,2.73195,0.0477926,-0.96181,0.0914855,0,0.0821758,0.282102,38.4
23/12/2021 21:04:24,2.73195,-0.04157,-2.72923,0.0935877,0,0.110892,0.360157,38.4
23/12/2021 21:37:00,2.73195,-0.00014509,-0.0210471,0.0922937,0,0.0932153,0.287219,38.4
23/12/2021 22:09:36,2.73195,-0.00251029,-0.393167,0.0910622,0,0.076292,0.223635,38.4
23/12/2021 22:42:12,2.73195,0.180101,3.58247,0.0916434,0,0.0843324,0.235732,38.4
23/12/2021 23:14:48,2.73195,0.00117996,0.00276664,0.0930731,0,0.103863,0.277451,38.4
23/12/2021 23:47:24,2.73195,0.000172972,0.0443252,0.0945388,0,0.123884,0.316879,38.4
24/12/2021 00:20:00,2.73195,-2.30919e-05,-0.00670269,0.0932915,0,0.106845,0.262138,38.4
24/12/2021 00:52:36,2.73195,0.00147495,0.27587,0.0974256,0,0.163316,0.385004,38.4
24/12/2021 01:25:12,2.73195,-5.72036e-07,-6.39543e-05,0.0961917,0,0.146461,0.332268,38.4
24/12/2021 01:57:48,2.73195,-1.55205e-05,-0.000704655,0.095175,0,0.132573,0.289872,38.4
24/12/2021 02:30:24,2.73195,-0.00652825,-0.101935,0.0934828,0,0.109353,0.230706,38.4
24/12/2021 03:03:00,2.73195,0.196301,5.02269,0.0944341,0,0.122346,0.249362,38.4
24/12/2021 03:35:36,2.73195,-0.00278308,-0.165176,0.0958241,0,0.14144,0.278866,38.4
24/12/2021 04:08:12,2.73195,0.149496,4.03077,0.0955161,0,0.137233,0.261976,38.4
24/12/2021 04:40:48,2.73195,0.0589125,3.06383,0.096937,0,0.156642,0.289865,38.4
24/12/2021 05:13:24,2.73195,0.00968667,1.06565,0.097457,0,0.163745,0.293956,38.4
24/12/2021 05:46:00,2.73195,0.0178502,0.440243,0.0970833,0,0.158641,0.276531,38.4
24/12/2021 06:18:36,2.73195,0.00200168,0.319961,0.0976148,0,0.165901,0.281074,38.4
24/12/2021 06:51:12,2.73195,3.47556e-05,0.0148026,0.0990025,0,0.184857,0.3046,38.4
24/12/2021 07:23:48,2.73195,-1.29403e-05,0.0,0.0976936,0,0.166977,0.273112,0.0
24/12/2021 07:56:24,2.73195,0.0561593,0.0,0.099183,0,0.187322,0.306388,0.0
24/12/2021 08:29:00,2.73195,6.39234e-06,0.0,0.099754,0,0.195122,0.319146,0.0
24/12/2021 09:01:36,2.73195,0.0896527,0.0,0.0991947,0,0.187376,0.306477,0.0
24/12/2021 09:34:12,2.73195,-0.0962861,0.0,0.0994579,0,0.19086,0.312176,0.0
24/12/2021 10:06:48,2.73195,0.00817528,0.0,0.100385,0,0.203745,0.333249,0.0
24/12/2021 10:39:24,2.73195,0.0538838,0.0,0.100123,0,0.200156,0.327379,0.0
24/12/2021 11:12:00,2.73195,0.0200475,1.99748,0.10148,0,0.0103521,0,38.4
24/12/2021 11:44:36,2.73195,-0.00153625,-0.242732,0.100297,0,-0.00581129,-0.255869,38.4
24/12/2021 12:17:12,2.73195,0.00222248,0.410382,0.101731,0,0.0137784,0.350492,38.4
24/12/2021 12:49:48,2.73195,0.0623658,2.02281,0.102242,0,0.0207604,0.371298,38.4
24/12/2021 13:22:24,2.73195,0.000610251,0.11366,0.101974,0,0.0170958,0.235766,38.4
